ß,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,カテゴリ,FSS,Intents番号,Watson回答,回答日時
8070331,M,52,2,28,2017/6/9 12:49,6,梅田店営業時間は？,対応不要会話,2018/7/7 7:31,7,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/7 7:31
514415960,M,51,1,8,2017/11/10 23:19,6,増やしたで,対応不要会話,2018/7/7 0:06,0,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/7 0:06
511499491,F,36,1,14,2017/12/6 18:33,6,修理を依頼したい,OK,2018/7/8 11:00,11,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/8 11:00
10568241,M,54,2,22,2017/11/17 16:35,6,修理の返却方法は、そのまま封筒に入れれば良いのですか？,対応不要会話,2018/7/5 11:53,11,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/5 11:53
4745352,F,43,23,35,2018/7/1 13:08,1,栗原でっす,対応不要会話,2018/7/8 19:01,19,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/8 19:01
9112652,F,26,1,26,2017/8/28 21:37,6,メンテナンスはいつ終わる,NG,2018/7/8 20:38,20,,,User support,0,47,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/8 20:38
513963481,M,23,5,10,2017/10/4 17:29,6,アイコスストアで購入したら何がいいの？,対応不要会話,2018/7/7 12:32,12,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/7 12:32
8070331,M,52,2,28,2017/6/9 12:49,6,IQOSストア 梅田,OK,2018/7/7 7:31,7,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/7 7:31
11545818,M,58,2,21,2017/6/16 5:52,6,IQOSストア 梅田,OK,2018/7/7 10:47,10,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/7 10:47
8382274,M,51,1,27,2017/7/8 16:08,6,IQOSストア 銀座,OK,2018/7/5 8:27,8,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/5 8:27
516064153,F,24,1,1,2018/6/27 1:13,1,IQOSストア 銀座,OK,2018/7/5 14:23,14,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/5 14:23
11853335,M,41,1,20,2017/9/17 20:55,6,IQOSストア 銀座,OK,2018/7/6 9:33,9,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/6 9:33
516110026,M,46,2,1,2018/7/7 16:23,1,IQOSストア 銀座,OK,2018/7/8 5:44,5,,,User support,0,47,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/8 5:44
9817167,F,36,4,24,2017/9/7 15:08,6,問い合わせ,OK,2018/7/5 22:46,22,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/5 22:46
514872572,M,35,5,7,2018/1/5 10:49,6,問い合わせ,OK,2018/7/6 16:21,16,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/6 16:21
514729929,F,41,2,7,2017/12/17 18:52,6,問い合わせ,OK,2018/7/7 18:25,18,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/7 18:25
516115848,M,24,2,1,2018/7/8 12:10,1,問い合わせ,OK,2018/7/8 12:33,12,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/8 12:33
516113319,M,22,5,1,2018/7/8 2:06,1,明日電話で全て伝えます,対応不要会話,2018/7/8 2:30,2,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/8 2:30
3105383,M,44,2,69,2018/2/26 15:47,5,電話問い合わせ,OK,2018/7/5 12:00,12,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/5 12:00
514872572,M,35,5,7,2018/1/5 10:49,6,電話問い合わせ,OK,2018/7/6 16:21,16,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/6 16:21
516115737,F,42,5,1,2018/7/8 11:33,1,電話番号登録,OK,2018/7/8 19:52,19,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/8 19:52
516111574,F,30,1,1,2018/7/7 22:31,1,電話番号間違えました,NG,2018/7/7 22:36,22,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/7 22:36
516110395,F,29,3,1,2018/7/7 17:54,1,電話番号間違えてました,NG,2018/7/7 18:00,18,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/7 18:00
515449575,M,47,1,4,2018/3/29 21:44,4,電話番号,OK,2018/7/5 17:27,17,,,User support,0,46,カスタマーセンター、をお探しでしょうか？お問い合わせは、以下URLのチャット（自動応答）にてお願いいたしますhttps://goo.gl/gBa3DW私が回答できるかもしれませんので、よろしければ、ここで引き続き話しかけてみてくださいね,2018/7/5 17:27
