spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,Intents番号,Watson回答,回答日時
509996938,M,48,1,10,2018/1/19 16:23,1,いいね！,OK,2018/2/6 19:37,19,,,81,わーい,2018/2/6 19:37
515077430,M,20,1,1,2018/2/4 9:03,1,いいね！,OK,2018/2/6 20:16,20,,,81,わーい,2018/2/6 20:16
515079293,M,32,1,1,2018/2/4 15:14,1,いいね！,OK,2018/2/6 20:57,20,,,81,わーい,2018/2/6 20:58
514606854,F,52,1,3,2018/1/23 23:18,1,いいね！,OK,2018/2/6 22:19,22,,,81,わーい,2018/2/6 22:19
8428510,M,47,1,22,2017/6/15 21:53,6,いいね！,OK,2018/2/7 0:34,0,,,81,わーい,2018/2/7 0:34
515094234,F,30,1,1,2018/2/7 6:07,1,いいね！,OK,2018/2/7 6:18,6,,,81,わーい,2018/2/7 6:18
515079868,M,40,2,1,2018/2/7 2:34,1,いいね！,OK,2018/2/7 7:27,7,,,81,わーい,2018/2/7 7:27
515064439,M,38,1,1,2018/2/2 18:41,1,いいね！,OK,2018/2/7 7:32,7,,,81,わーい,2018/2/7 7:32
515030797,M,37,1,1,2018/1/28 23:56,1,いいね！,OK,2018/2/7 7:37,7,,,81,わーい,2018/2/7 7:37
514921117,M,40,1,1,2018/1/12 15:30,1,いいね！,OK,2018/2/7 7:40,7,,,81,わーい,2018/2/7 7:40
515064321,M,51,1,1,2018/2/6 11:13,1,いいね！,OK,2018/2/7 8:28,8,,,81,わーい,2018/2/7 8:28
515079293,M,32,1,1,2018/2/4 15:14,1,いいね！,OK,2018/2/7 10:26,10,,,81,わーい,2018/2/7 10:26
514539926,F,28,1,3,2018/2/5 10:46,1,いいね！,OK,2018/2/7 10:49,10,,,81,わーい,2018/2/7 10:49
510748002,F,49,1,9,2017/6/11 3:56,6,いいね！,OK,2018/2/7 14:01,14,,,81,わーい,2018/2/7 14:01
513581298,M,20,1,6,2018/2/5 12:49,1,いいね！,OK,2018/2/7 15:03,15,,,81,わーい,2018/2/7 15:03
514864934,F,42,1,2,2018/1/4 13:48,2,いいね！,OK,2018/2/7 19:27,19,,,81,わーい,2018/2/7 19:27
515093357,M,41,1,1,2018/2/6 21:47,1,いいね！,OK,2018/2/7 21:04,21,,,81,わーい,2018/2/7 21:04
10924504,F,35,1,17,2018/1/18 20:28,1,いいね！,OK,2018/2/7 22:10,22,,,81,わーい,2018/2/7 22:10
515048066,F,60,1,1,2018/1/31 12:57,1,TM６H BHP 90F 6R7X入力致しました。,コード入力系,2018/2/7 0:06,0,,,81,わーい,2018/2/7 0:06
509841106,M,44,24,10,2017/6/17 14:41,6,昔は電話もしてくれたりしてたのにすごい差だなぁ…って。俺との時間はもうそんなに必要ないのかな…？これだけほっとかれてて、俺はホントにナナと付き合ってるのかなぁ…って不安に思ってたよ。,対応不要会話,2018/2/7 22:04,22,,,80,ありがとうございます,2018/2/7 22:04
509841106,M,44,24,10,2017/6/17 14:41,6,昔は電話もしてくれたりしてたのにすごい差だなぁ…って。俺との時間はもうそんなに必要ないのかな…？これだけほっとかれてて、俺はホントにナナと付き合ってるのかなぁ…って不安に思ってたよ。,対応不要会話,2018/2/7 22:05,22,,,80,ありがとうございます,2018/2/7 22:05
509841106,M,44,24,10,2017/6/17 14:41,6,昔は電話もしてくれたりしてたのにすごい差だなぁ…って。俺との時間はもうそんなに必要ないのかな…？これだけほっとかれてて、俺はホントにナナと付き合ってるのかなぁ…って不安に思ってたよ。,対応不要会話,2018/2/7 22:11,22,,,80,ありがとうございます,2018/2/7 22:11
509841106,M,44,24,10,2017/6/17 14:41,6,昔は電話もしてくれたりしてたのにすごい差だなぁ…って。俺との時間はもうそんなに必要ないのかな…？これだけほっとかれてて、俺はホントにナナと付き合ってるのかなぁ…って不安に思ってたよ。,対応不要会話,2018/2/7 22:12,22,,,80,ありがとうございます,2018/2/7 22:12
509841106,M,44,24,10,2017/6/17 14:41,6,昔は電話もしてくれたりしてたのにすごい差だなぁ…って。俺との時間はもうそんなに必要ないのかな…？これだけほっとかれてて、俺はホントにナナと付き合ってるのかなぁ…って不安に思ってた。淋しかったよ。,対応不要会話,2018/2/7 22:15,22,,,80,ありがとうございます,2018/2/7 22:15
509841106,M,44,24,10,2017/6/17 14:41,6,昔は電話もしてくれたりしてたのにすごい差だなぁ…って。俺との時間はもうそんなに必要ないのかな…？これだけほっとかれてて、俺はホントにナナと付き合ってるのかなぁ…って不安に思ってた。とても寂しかった。,対応不要会話,2018/2/7 22:11,22,,,80,ありがとうございます,2018/2/7 22:11
7756227,M,32,12,24,2017/6/9 21:09,6,頑張って行きましょ！,OK,2018/2/6 13:04,13,,,80,ありがとうございます,2018/2/6 13:04
510131337,F,44,1,10,2017/6/15 8:19,6,なんどもお手紙いただいておりますが。すべて。連絡もいれていますし、返却いたしました,対応不要会話,2018/2/7 23:16,23,,,80,ありがとうございます,2018/2/7 23:16
9100354,M,28,3,21,2017/6/15 19:16,6,すごいね,OK,2018/2/6 16:01,16,,,80,ありがとうございます,2018/2/6 16:01
514594709,F,47,3,3,2017/11/30 12:26,3,おしゃれな人は黒をこう着る！大人の着こなし１０ (サンキュ！) - LINEアカウントメディア https://lin.ee/79kJzbJ?utm_source=line&utm_medium=share&utm_campaign=none&share_id=alA17922086528,広告,2018/2/6 22:01,22,,,80,ありがとうございます,2018/2/6 22:01
513185320,M,51,1,6,2017/8/16 15:05,6,EFOSについて、知っていますか？,対応不要会話,2018/2/7 20:57,20,,,80,ありがとうございます,2018/2/7 20:57
512897459,M,42,5,7,2017/8/8 20:50,6,開けて三本もおれてやがる,NG,2018/2/7 11:24,11,1,,79,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 11:24
7930840,F,35,1,23,2017/6/29 11:46,6,お食事券,対応不要会話,2018/2/7 20:37,20,,,79,ふー、お腹いっぱいです。食後の一服至福の時ですね,2018/2/7 20:37
513420192,M,43,1,6,2017/8/29 9:41,6,た,入力ミス,2018/2/6 22:46,22,,,78,お腹ペコペコですね,2018/2/6 22:46
513420192,M,43,2,6,2017/8/29 9:41,6,た,入力ミス,2018/2/7 17:03,17,,,78,お腹ペコペコですね,2018/2/7 17:03
8638489,M,31,37,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/6 10:17,10,,,78,お腹ペコペコですね,2018/2/6 10:17
8638489,M,31,37,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/6 10:18,10,,,78,お腹ペコペコですね,2018/2/6 10:18
8638489,M,31,37,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/6 10:23,10,,,78,お腹ペコペコですね,2018/2/6 10:23
8638489,M,31,37,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/6 17:15,17,,,78,お腹ペコペコですね,2018/2/6 17:15
8638489,M,31,37,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/6 17:15,17,,,78,お腹ペコペコですね,2018/2/6 17:15
8638489,M,31,44,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/7 10:16,10,,,78,お腹ペコペコですね,2018/2/7 10:16
8638489,M,31,44,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/7 10:16,10,,,78,お腹ペコペコですね,2018/2/7 10:16
8638489,M,31,44,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/7 10:21,10,,,78,お腹ペコペコですね,2018/2/7 10:21
8638489,M,31,44,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/7 12:03,12,,,78,お腹ペコペコですね,2018/2/7 12:03
8638489,M,31,44,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/7 17:01,17,,,78,お腹ペコペコですね,2018/2/7 17:01
8638489,M,31,44,22,2017/9/6 21:40,6,お腹すいた,インナーテスト,2018/2/7 17:01,17,,,78,お腹ペコペコですね,2018/2/7 17:01
8647637,M,41,19,22,2017/10/3 22:07,5,分からん,OK,2018/2/7 22:18,22,,,77,いえいえ、こちらこそ！また懲りずに話しかけてくださいね！,2018/2/7 22:18
8234244,F,36,2,22,2017/9/21 3:18,5,売り切れなんですが…,NG,2018/2/7 2:51,2,1,,77,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 2:51
514247322,M,38,1,4,2017/10/26 18:05,4,ふざけんな,対応不要会話,2018/2/7 18:47,18,1,,77,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 18:47
510991109,M,49,5,9,2017/6/8 22:00,6,ふざけんな,対応不要会話,2018/2/7 20:13,20,1,,77,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 20:13
515086061,M,55,1,1,2018/2/5 19:21,1,なめとるな,対応不要会話,2018/2/7 21:46,21,1,,77,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/7 21:46
508372564,M,48,3,12,2017/6/14 18:38,6,ダメだな,対応不要会話,2018/2/6 22:45,22,1,,77,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/6 22:45
514239531,M,46,5,4,2017/10/26 3:15,4,あななな,入力ミス,2018/2/6 22:26,22,1,,77,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪もし、IQOSが楽しめるSPOT/お店をお探しの場合は、画面下の「メニューはこちら」の「IQOSライフを知る・楽しむ」を押して「IQOSが使える場所」からタップして検索できますよ！,2018/2/6 22:26
